lotid,waferscribe,stepname,parameter_name,sample_date,ext_mv
3788263.003,CV5PP372SEC3,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2018-10-21 23:15:57,665.673222222221966148936189711093902587890625
3899323.013,CU4KY225SEB7,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S2_JPCT,2019-05-16 17:41:54,100
3801633.003,POJMZ082MXE7,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-11-18 02:19:45,0.9944756666666669797649547035689465701580047607421875
3782973.003,CU4KY361SEC0,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-10-08 23:01:12,191.877666666667010986202512867748737335205078125
3868623.003,CX8GQ257SEC3,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2019-03-23 20:57:33,667.778444444443948668777011334896087646484375
3934383.003,PQRVT144MXF2,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2019-07-24 02:00:00,687.749111111111005811835639178752899169921875
3832853.003,CX7EQ051SEA2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-01-20 11:57:22,0.99446033333333294645939304245985113084316253662109375
3903873.003,CZ5JK123SED7,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2019-06-01 11:06:59,2
3775853.003,CK3CL142SEC5,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-10-04 20:51:20,185.10555555555600903971935622394084930419921875
3832853.003,CX7EQ051SEA2,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2019-01-20 11:57:22,661.508111111111020363750867545604705810546875
3793653.003,CV5PP347SEC6,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-11-01 00:56:12,0.994065111111110955022240887046791613101959228515625
3817683.003,CX6XK126SEB0,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-12-17 11:38:42,192.24255555555600949446670711040496826171875
3845053.003,KC9YW337WFD7,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2019-02-07 20:07:54,191.794111111110993306283489800989627838134765625
3836393.003,CX6KB237SED3,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2019-01-21 17:23:41,189.77455555555599175932002253830432891845703125
3788253.003,CV5PP393SEA7,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-10-21 22:41:29,193.58988888888899282392230816185474395751953125
3797193.003,CV6BG094SEB1,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2018-11-06 20:07:21,2
3782353.003,CK2RF199SEH2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-07 19:35:54,0.99451322222222204860742067467072047293186187744140625
3860583.003,WBDZN259ESA5,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2019-03-07 19:52:24,669.799999999999954525264911353588104248046875
3832873.003,CX7EQ304SEC5,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-01-20 11:20:45,0.9942566666666670105456660166964866220951080322265625
3794433.003,CU4SZ255SEC7,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2018-11-03 03:40:44,670.314333333333024711464531719684600830078125
3824723.003,KC9YU186WFB0,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-01-09 11:50:49,0.9944234444444439713350902820820920169353485107421875
3776613.003,CK2RF190SEF7,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-10-03 09:14:28,190.311555555555997898409259505569934844970703125
3845033.003,WAX1T336ESF1,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-02-07 20:36:26,0.99439755555555497945618981248117052018642425537109375
3824723.003,KC9YU186WFB0,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2019-01-09 11:50:49,191.75166666666700621135532855987548828125
3811723.003,KCGHD121WFC6,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-12-02 01:20:33,0.99421688888888903878893188448273576796054840087890625
3801613.003,POJSI115MXE2,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2018-11-14 19:26:08,666.4633333333330256209592334926128387451171875
3788243.003,CV6BG005SEB6,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2018-10-21 23:49:45,664.2452222222219688774202950298786163330078125
3823613.003,KC9YU259WFG6,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2018-12-28 01:52:18,2
3922843.003,DE9WB336SEA2,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2019-06-27 22:57:03,2
3878933.003,CS1UT116SEC3,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-04-15 08:21:05,0.9940862222222219823919431291869841516017913818359375
3805113.003,CU4SZ116SEE6,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2018-11-21 10:28:36,660.834555555554970851517282426357269287109375
3817653.003,CX6XK163SEG2,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2018-12-17 11:56:24,679.2414444444440277948160655796527862548828125
3789543.003,CV5PP335SEE4,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-25 11:54:30,0.994270777777777947648019107873551547527313232421875
3789553.003,CV6BG054SEF2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-24 02:32:29,0.993632888888889009848526256973855197429656982421875
3846953.003,WBDZN221ESE6,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S1_JPCT,2019-02-20 12:06:40,100
