lotid,waferscribe,stepname,parameter_name,sample_date,ext_mv
3715443.0R3,8A723106SLB0,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-17 12:23:46,0
3828763.003,CX5XL297SEE7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-03-09 09:08:34,0.35667824999999997448441035885480232536792755126953125
3879033.003,CS1UT266SEB7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-09 17:34:44,0.90338608333333303423984261826262809336185455322265625
3924203.003,DE9WB358SED0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-08-21 02:26:56,2
3864503.003,POOTR037MXB4,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-05-28 14:29:12,100
3807933.003,CX7EQ398SEB1,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-02-26 02:35:33,0.620290583333332978810403801617212593555450439453125
3738543.003,M6FRK058WAA3,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 13:20:04,0.8818916666666669623708685321616940200328826904296875
3915443.003,CZ4KZ401SEF2,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-09-08 13:50:22,91.6667000000000058435034588910639286041259765625
3848043.003,WAX1T132ESE5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-05-04 01:40:32,0.427837166666666990355594180073239840567111968994140625
3738553.003,M6FRK063WAF6,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-10-04 18:15:47,100
3840513.003,POOTS104MXE2,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-04-08 00:24:42,0
3860703.0G3,KCLFT100WFG2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-05-03 03:16:02,100
3762223.003,M6FAW057WAB2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-11-11 01:24:50,100
3910733.073,CZ5AP251SEF0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-09-15 05:13:39,0.98649708333333296916833887735265307128429412841796875
3811693.003,M70GU074WAD2,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-03-18 13:42:56,0.480345583333332992737041422515176236629486083984375
3811693.003,M70GU074WAD2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-03-18 13:42:56,2
3915443.003,CZ4KZ401SEF2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-09-08 13:50:22,2
3874343.003,CY1FX199SEB6,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-07-23 09:26:19,2
3776603.003,CK3CL240SEA5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-12-04 15:35:09,2
3738393.003,M6FRJ007WAC6,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 11:42:11,0.93120700000000000695621338309138081967830657958984375
3841123.0B3,POOTS057MXD4,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-04-19 13:37:50,100
3867853.003,CY1AZ075SEG5,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-08-09 03:10:20,100
3736153.0Q3,8T928K40SLD2,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-11-13 22:26:18,0
3865093.003,POOYN106MXD6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-26 05:51:05,0.395724833333333025908729041475453414022922515869140625
3789553.103,CV6BG099SEA2,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-13 04:04:51,0
3811723.003,KCGHD121WFC6,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-03-05 19:01:32,0
3846943.003,WBDZP061ESD1,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-04-30 11:06:01,2
3832843.003,CX7EQ338SED5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-03-25 07:14:03,100
3794443.033,CV5PP012SEA1,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-02-03 23:39:40,0.65438974999999999226929503493010997772216796875
3788243.023,CV6BG005SEB6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-01-03 15:36:10,0.68916583333333303329482077970169484615325927734375
3883903.003,M75HU047WAA1,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-06-14 16:25:21,2
3899973.0M3,CU4KY100SEC0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-04 07:41:45,0.99086649999999998339461626528645865619182586669921875
3899973.003,CU4KY075SEE0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-08-05 14:12:15,100
3846943.003,WBDZP061ESD1,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-04-30 11:06:01,0
3870963.003,CY1PT258SEH1,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-10 13:58:19,0.35720033333333300884504524219664745032787322998046875
3894793.003,M75HY075WAG5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-06 15:55:38,0.9887428333333330154886198215535841882228851318359375
3751003.003,CJ1BU118SED5,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 11:50:40,0.85789791666666703751076283879228867590427398681640625
3899983.003,CU4KY019SEB3,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-07-21 13:18:34,0.98900350000000003536371195878018625080585479736328125
3784863.113,CU4SZ332SEC3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-01-18 02:31:25,1
3894793.003,M75HY075WAG5,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-08-06 15:55:38,100
3738543.003,M6FRK050WAD2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-10-04 13:20:04,100
3768723.003,M6MFK202WAB4,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-11-10 05:58:44,0.68934324999999996297361803954117931425571441650390625
3899363.003,CU4KY195SEE6,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-07-28 19:35:08,100
3814483.003,CX6XK199SEB0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-02-25 20:37:54,2
3793653.033,CV5PP304SEB4,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-01-30 03:32:21,100
3803913.003,CV5PP200SEA1,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-02-10 03:15:51,0.96909849999999997383071104195551015436649322509765625
3910733.003,CY1AZ011SEG7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-09-16 22:50:59,0.99078224999999997546495933420374058187007904052734375
3765513.003,M6FRK039WAD0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-10-31 08:17:49,100
3919693.003,DA8LQ045SEC3,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-21 09:18:45,0.98861049999999994764010580183821730315685272216796875
3919683.003,DA8LR169SEF6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-09-15 10:23:25,0.99030191666666700367471776189631782472133636474609375
3883173.003,CS1UT075SED7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-16 19:40:14,0.4887695833333329797909527769661508500576019287109375
3735033.003,M6FRJ057WAD1,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-10-04 19:51:35,100
3788253.003,CV5PP400SEF6,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-07 17:29:46,0
3894793.003,M75HU164WAC7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-06 15:55:38,0.98868250000000001964650664376677013933658599853515625
3734893.003,M6FRK096WAC4,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 11:13:53,0.9707604166666670142404882426490075886249542236328125
3860713.003,KCGHC104WFG1,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-05-20 20:08:58,2
3899333.003,CZ4KZ130SEC3,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-07-22 00:54:02,0.99098191666666701760135538279428146779537200927734375
3892123.003,WCD9P303ESB2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-08-20 10:21:41,100
3846943.003,WBDZP064ESB1,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-04-30 11:06:01,0.526040333333332998932974078343249857425689697265625
3871403.003,CY1AZ215SEA0,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-06-12 10:51:33,0
3875123.003,CY1FX351SEH0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-06-10 06:25:09,2
3796493.0H3,CV6BH227SED1,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-16 20:59:14,0
3828753.003,CX7QZ078SEE5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-03-31 23:29:14,100
3894773.003,M76GB117WAH0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-08-15 00:12:00,2
3828753.003,CX7QZ078SEE5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-03-31 21:40:45,1
3853453.003,WBDZN124ESD5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-05-26 20:23:39,0.88458000000000003293365580248064361512660980224609375
3834463.003,CX6XK072SEA0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-04-11 23:06:48,2
3751003.003,CJ1BU275SEC2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-10-04 11:50:40,14
3782963.003,CU4KY148SEC3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-12-24 13:26:29,100
3910553.003,CZ5AP001SEG3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-08-20 23:23:40,2
3800863.003,CV6BH032SEC7,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-01-20 19:32:43,100
3751003.003,CJ1BU274SEF3,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 11:50:40,0.8336044166666669585907811779179610311985015869140625
3768193.003,M6MFL260WAF5,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-11-21 03:50:49,100
3828763.003,CX5XL297SEE7,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-03-09 09:08:34,100
3906303.003,CZ5JK267SEB1,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-09-08 10:02:45,100
3918883.003,DA8LR141SEH0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-11 05:38:17,0.99074341666666698724696971112280152738094329833984375
3765503.003,M6MFL082WAC6,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-28 02:42:08,0.9797543333333329496070973618770949542522430419921875
3799013.003,8T651109SLC6,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-12-30 02:28:51,2
3751743.0Z3,CJ1BU044SEB0,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-10 17:45:42,0.97936183333333304279477715681423433125019073486328125
3910553.003,CZ5AP001SEG3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-08-20 23:23:40,100
3788263.003,CV5PP372SEC3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-01-23 02:42:33,2
3910543.003,CY1PT190SEG6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-09-15 00:11:39,0.98824291666666697064869140376686118543148040771484375
3776603.003,CK3CL240SEA5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-12-04 15:35:09,100
3854353.003,CV6LR254SEA6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-04-08 08:48:52,0.90589949999999996865795992562198080122470855712890625
3768723.003,M6MFK202WAB4,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-11-10 05:58:44,100
3773403.063,8T744J10SLG1,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-12-01 13:10:51,2
3788263.003,CV5PP372SEC3,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-23 02:42:33,0
3762223.003,M6FAW057WAB2,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-11-11 01:24:50,79.1667000000000058435034588910639286041259765625
3879773.003,CS1UT291SEB4,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-11 15:53:58,0.463240499999999999491961943931528367102146148681640625
3918873.003,CZ4KZ345SEE2,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-08 11:07:58,0.99115874999999997729815959246479906141757965087890625
3762023.093,M6MFL005WAB5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-11-12 17:50:35,100
3738553.003,M6FRK063WAF6,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-10-04 18:15:47,100
3860713.003,KCGHC104WFG1,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-05-20 20:08:58,8.333330000000000126192389870993793010711669921875
3824723.003,KC9YU183WFD0,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-03-05 20:32:37,0
3788243.023,CV6BG001SEG7,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-03 15:36:10,0
3832863.0K3,CX7EQ197SEG0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-04-28 19:15:55,0.32515824999999998201616335791186429560184478759765625
3736153.083,8T928K38SLD2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-11-14 07:46:47,100
3828773.003,CX7QZ094SEE0,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-03-21 21:16:03,0
3915413.003,CZ4KZ276SEA6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-05 20:06:14,0.9883847500000000341202621712000109255313873291015625
3910753.003,CY1PT157SED6,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-09-16 09:21:12,100
3751743.0Z3,CJ1BU048SED2,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-10 17:45:42,0.97858033333333305225920639713876880705356597900390625
3879033.003,CS1UT263SED7,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-06-09 17:34:44,2
3788243.023,CV6BG001SEG7,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-01-03 15:36:10,6
3751743.0Z3,CJ1BU044SEB0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-10-10 17:45:42,2
3734893.003,M6FRK088WAG4,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 11:13:53,0.9746847499999999886455270825535990297794342041015625
3832863.003,CX7EQ192SEG7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-05-03 18:03:00,0.47663474999999999592859012409462593495845794677734375
3738393.003,M6FRK110WAG4,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-10-04 11:42:11,96.875
3853443.053,WBF2K075ESC3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-06-06 23:53:02,100
3918873.003,CZ4KZ342SEG2,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-08 11:07:58,0.9912114166666670111993653335957787930965423583984375
3891413.003,WCD9P339ESD3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-07-10 12:52:00,2
3879043.003,CS1UT066SED5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-09 17:15:19,0.305004666666666979235600365427671931684017181396484375
3894793.003,M75HW106WAH2,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-06 15:55:38,0.9885981666666669998022598520037718117237091064453125
3879043.003,CS1UT066SED5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-06-09 17:15:19,100
3796493.0H3,CV6BH227SED1,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-01-16 20:59:14,100
3899373.003,CU4KY160SEG7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-07-21 00:06:46,0.99128383333333303095713517905096523463726043701171875
3736153.0Q3,8T928K40SLD2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-11-13 22:26:18,2
3811693.0Z3,M70GU077WAB2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-03-11 08:17:43,100
3762193.003,M6MFL148WAC0,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-25 11:02:14,0.660660416666666971963195464923046529293060302734375
3782943.003,CU4KY308SEE6,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-11-23 15:51:31,2
3919693.003,DA8LQ045SEC3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-08-21 09:18:45,100
3902303.003,CZ4KZ158SEB1,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-07-22 02:16:16,0.9886985833333330475625189137645065784454345703125
3871303.0V3,CX8GQ369SEH1,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-09-02 01:02:49,2
3762023.093,M6MFL005WAB5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-11-12 17:50:35,2
3875133.003,CY1FX329SEF3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-08-28 17:03:09,100
3906873.003,CZ5AP058SEH0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-12 00:58:36,0.9910156666666669611487350266543217003345489501953125
3759663.003,CN4ST146SEG7,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-10-17 14:17:33,100
3870923.003,CY1FX035SEC7,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-06-02 11:19:27,100
3788253.003,CV5PP400SEF6,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-01-07 17:29:46,100
3796493.0K3,CV6BH276SEG5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-01-18 17:45:39,0.51498791666666698940701962783350609242916107177734375
3811713.003,KCGHD086WFA2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-03-02 21:56:07,2
3755893.003,CN4ST017SEF7,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-11-07 18:36:22,0.95437658333333297289158281273557804524898529052734375
3882953.003,M75HW158WAB3,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-05 19:30:43,0.9873264999999999957935870043002068996429443359375
3875663.003,CY1FX117SEB4,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-06-26 22:20:05,0
3796493.0J3,CV6BH229SEE2,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-17 02:09:52,0
3883903.003,M75HU030WAC6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-14 16:25:21,0.30025541666666699658350125901051796972751617431640625
3846953.003,WBDZN224ESC6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-10 06:15:24,0.325301666666666988714240460467408411204814910888671875
3793653.033,CV5PP304SEB4,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-30 03:32:21,0
3841123.0B3,POOTS057MXD4,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-04-19 13:37:50,0
3793673.0B3,CV5PP039SEC0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-01-14 03:22:13,2
3834463.003,CX6XK075SEF3,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-04-11 23:06:48,0.402178333333333026811118315890780650079250335693359375
3899973.003,CU4KY075SEE0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-05 14:12:15,0.99073325000000000972733005255577154457569122314453125
3734893.003,M6FRJ075WAD5,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 11:13:53,0.9738578333333329783982890148763544857501983642578125
3918883.003,DA8LR141SEH0,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-08-11 05:38:17,100
3860703.003,KCLFT160WFD6,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-05-04 19:32:48,0
3751003.003,CJ1BU120SED5,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 11:50:40,0.97126425000000005116618240208481438457965850830078125
3796493.0F3,CV6BH231SEE2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-01-14 07:12:59,1
3809433.003,KCGHC083WFB7,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-12-30 19:25:21,91.6667000000000058435034588910639286041259765625
3891343.003,WCD9P241ESE2,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-07-16 15:07:58,0.98860066666666701618026991127408109605312347412109375
3750993.003,CJ1BU237SEA1,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-10-24 22:54:18,91.6667000000000058435034588910639286041259765625
3870923.003,CY1FX038SEA7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-02 11:19:27,0.4184562499999999740651901447563432157039642333984375
3788253.003,CV5PP393SEA7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-01-07 17:29:46,0.434536166666667000857415814607520587742328643798828125
3836423.003,CX6KB221SEC7,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-03-30 04:58:35,2
3845063.003,KC9YW262WFE3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-04-26 06:11:50,2
3873563.053,9W004N81SLB2,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-07-08 16:35:32,0
3753773.013,8C225082SLF3,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-11-08 14:46:44,0
3801613.003,POJSI112MXG2,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-02-22 04:57:34,0.457544583333332977037599675895762629806995391845703125
3870963.003,CY1FX357SED0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-10 13:58:19,0.435907166666667011956093347180285491049289703369140625
3846943.003,WBDZP061ESD1,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-04-30 11:06:01,100
3782943.003,CU4KY308SEE6,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-11-23 15:51:31,0.67574924999999996799715518136508762836456298828125
3845023.003,KC9YU160WFD3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-04-30 21:08:38,2
3796493.0Q3,CV6BH239SEB3,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-02-18 06:19:45,0.319247666666666984891520542078069411218166351318359375
3759663.003,CN4ST143SEB4,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-17 14:17:33,0.9504891666666670513308190493262372910976409912109375
3735033.003,M6FRJ037WAB4,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 19:51:35,0.98006791666666703832788698491640388965606689453125
3868623.003,CX8GQ254SEE3,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-05-26 16:38:25,0.91935374999999996958877090946771204471588134765625
3858533.003,CX8GQ059SEF2,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-05-22 23:22:18,0
3924203.003,DE9WB358SED0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-08-21 02:26:56,100
3782943.003,CU4KY308SEE6,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-11-23 15:18:00,0
3784863.003,CU4SZ316SED0,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-20 03:00:21,0
3782963.003,CU4KY148SEC3,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-12-24 13:26:29,0.97047000000000005481837206389172933995723724365234375
3910533.003,CY1PT145SEF4,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-09-15 01:02:45,100
3782943.003,CU4KY308SEE6,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-11-23 15:51:31,0
3902773.003,CZ4KZ179SEH0,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-08-04 20:47:26,100
3823613.003,KC9YU259WFG6,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-03-22 12:08:51,2
3826393.003,KC9YW327WFG6,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-03-04 17:42:31,0
3894793.003,M75HU096WAD5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-06 15:55:38,0.98856599999999994476951314936741255223751068115234375
3894793.003,M75HU068WAG0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-06 15:55:38,0.98899608333333299814427164164953865110874176025390625
3910543.003,CY1PT193SEE6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-09-15 00:11:39,0.98851025000000003473132892395369708538055419921875
3899323.003,CU4KY176SEA0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-07-21 10:00:14,2
3730423.023,8W324099SLB7,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-10-04 18:27:07,100
3858023.003,CX5NM201SEF1,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-05-26 07:05:20,0.96726641666666701713239717719261534512042999267578125
3786103.003,CV6LR054SEC4,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-12-23 12:27:25,0
3902053.003,CZ5JK004SEA0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-09-01 20:18:54,0.9906078333333330210308531604823656380176544189453125
3782943.003,CU4KY308SEE6,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-11-23 15:18:00,0.65150775000000005210409881328814662992954254150390625
3796493.0Q3,CV6BH239SEB3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-02-18 06:19:45,1
3860703.0G3,KCLFT100WFG2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-05-03 03:16:02,2
3768723.003,M6MFK202WAB4,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-11-10 05:58:44,2
3832863.0L3,CX7EQ152SED5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-04-29 17:45:48,0.65219283333333299967904395089135505259037017822265625
3899323.003,CU4KY176SEA0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-07-21 10:00:14,100
