ProcessTypeName,ProcessTypeId,ToolName,Run,RunTag,RunStartTime,TimeStamp,BATCH_ID,ALARM_LEVEL,OCAP_MODELS,OUTLIER_ALARMS,PART_TYPE,SAMPLES_COLLECTED,SEQUENCEID,STRATEGY_NAME,TOTAL_MODELS,TRANSACTION_TAG,TRAVELER,TRAVELER_STEP,CRITICAL_ALARMS,TRIGGER_EVENT,WAFER_SCRIBE,WARNING_ALARMS,WINDOW_STEP,ContextGroup,RECIPE_SEQUENCE,LOT_ATTRIBUTE,DATA_QUALITY,DATA_QUALITY_ERRORS,ENGINE_NAME,FAB_LOT_HIST_OID,GERM_PROCESS,MACHINE_NAME,MODEL_ERRORS,LOT_ID,RECIPE_NAME,SLOT_NUMBER,WAFER_ID,OESIB1,OESIB2,OESIB3,OESIB4,OESIB5,OESIB6,OESIB7,OESIB8,ProcessElapsedTime,StepID,StepName,HasEvent,EventName,EventId,EventSource,EventDescription,EventType,AlarmCode,AlarmStatus,Data Grouping
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452620,427609,NA,22:23.6,23:00.0,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL085ESC4,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,1,2323-13,9.40909,6.62338,6.37576,7.77576,8.11515,0,0,0,5.37,3,,,,,,,,,,L2KF452620
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452610,346915,NA,22:11.2,23:00.5,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL078ESD3,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,2,2323-07,8542.81,14475.7,8612.31,9605.44,6530.6,0,0,0,9.84,4,,,,,,,,,,L2KF452610
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452620,427609,NA,22:23.6,23:01.0,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL085ESC4,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,1,2323-13,10.0852,7.31818,6.81818,8.70909,8.58788,0,0,0,6.37,3,,,,,,,,,,L2KF452620
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452610,346915,NA,22:11.2,23:01.5,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL078ESD3,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,2,2323-07,8636.93,14453.9,8811.5,9580.08,6602.95,0,0,0,10.84,4,,,,,,,,,,L2KF452610
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452620,427609,NA,22:23.6,23:02.0,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL085ESC4,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,1,2323-13,10.142,8.24675,7.66667,9.33333,8.66667,0,0,0,7.37,3,,,,,,,,,,L2KF452620
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452610,346915,NA,22:11.2,23:02.5,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL078ESD3,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,2,2323-07,8730.47,14427.8,9004.01,9556.79,6666.42,0,0,0,11.84,4,,,,,,,,,,L2KF452610
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452620,427609,NA,22:23.6,23:03.0,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL085ESC4,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,1,2323-13,10.1307,8.2987,8.16364,9.52727,9.18182,0,0,0,8.37,3,,,,,,,,,,L2KF452620
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452610,346915,NA,22:11.2,23:03.5,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL078ESD3,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,2,2323-07,8818.14,14386.4,9185.86,9534.61,6730.98,0,0,0,12.84,4,,,,,,,,,,L2KF452610
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452620,427609,NA,22:23.6,23:04.0,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL085ESC4,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,1,2323-13,1043.55,9.19048,1232.18,9.85556,876.829,0,0,0,0.73,4,,,,,,,,,,L2KF452620
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452610,346915,NA,22:11.2,23:04.5,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL078ESD3,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,2,2323-07,8906.59,14314.4,9365.37,9508.24,6793.02,0,0,0,13.84,4,,,,,,,,,,L2KF452610
